season,yr,mnth,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,days_since_2011
WINTER,2012,NOV,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,7.314150999999999,53.2917,12.000236,5107,673
WINTER,2012,NOV,NO HOLIDAY,MON,WORKING DAY,GOOD,7.000848999999999,49.416700000000006,15.833775000000001,5259,674
WINTER,2012,NOV,NO HOLIDAY,TUE,WORKING DAY,GOOD,5.1991510000000005,56.7083,11.625371,5686,675
WINTER,2012,NOV,NO HOLIDAY,WED,WORKING DAY,MISTY,5.904151000000001,54.75,20.375236,5035,676
WINTER,2012,NOV,NO HOLIDAY,THU,WORKING DAY,GOOD,8.552177999999998,33.3478,23.304945,5315,677
WINTER,2012,NOV,NO HOLIDAY,FRI,WORKING DAY,GOOD,8.998349000000001,54.0833,14.375386,5992,678
WINTER,2012,NOV,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,10.290848999999998,64.5417,3.8756686,6536,679
WINTER,2012,NOV,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,11.779150999999999,65.91669999999999,8.5425,6852,680
WINTER,2012,NOV,HOLIDAY,MON,NO WORKING DAY,GOOD,14.794999999999998,74.16669999999999,11.625639,6269,681
WINTER,2012,NOV,NO HOLIDAY,TUE,WORKING DAY,MISTY,8.136651,66.29169999999999,22.917082,4094,682
WINTER,2012,NOV,NO HOLIDAY,WED,WORKING DAY,GOOD,5.590849,55.2083,13.374875,5495,683
WINTER,2012,NOV,NO HOLIDAY,THU,WORKING DAY,MISTY,7.1183489999999985,62.0417,10.250129000000001,5445,684
WINTER,2012,NOV,NO HOLIDAY,FRI,WORKING DAY,GOOD,8.215,52.4583,11.458675000000001,5698,685
WINTER,2012,NOV,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,7.275,54.541700000000006,12.041843,5629,686
WINTER,2012,NOV,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,8.0975,69.2917,15.250004,4669,687
WINTER,2012,NOV,NO HOLIDAY,MON,WORKING DAY,MISTY,9.899151,62.3333,15.749489,5499,688
WINTER,2012,NOV,NO HOLIDAY,TUE,WORKING DAY,MISTY,9.585849,68.5,5.542575,5634,689
WINTER,2012,NOV,NO HOLIDAY,WED,WORKING DAY,GOOD,8.606651,61.375,6.917482000000001,5146,690
WINTER,2012,NOV,HOLIDAY,THU,NO WORKING DAY,GOOD,7.98,58.0417,3.5423436,2425,691
WINTER,2012,NOV,NO HOLIDAY,FRI,WORKING DAY,GOOD,9.311651000000001,56.875,9.917407,3910,692
WINTER,2012,NOV,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,5.081650999999999,40.4583,25.250357,2277,693
WINTER,2012,NOV,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,3.554150999999999,46.8333,10.083499999999999,2424,694
WINTER,2012,NOV,NO HOLIDAY,MON,WORKING DAY,GOOD,6.726650999999999,53.541700000000006,3.1255499999999996,5087,695
WINTER,2012,NOV,NO HOLIDAY,TUE,WORKING DAY,MISTY,5.708349,78.6667,15.916654,3959,696
WINTER,2012,NOV,NO HOLIDAY,WED,WORKING DAY,GOOD,5.943349000000001,50.625,14.125007,5260,697
WINTER,2012,NOV,NO HOLIDAY,THU,WORKING DAY,GOOD,5.200890000000001,55.565200000000004,7.739974,5323,698
WINTER,2012,NOV,NO HOLIDAY,FRI,WORKING DAY,GOOD,6.021651,64.95830000000001,3.9175436,5668,699
WINTER,2012,DEZ,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,6.021651,80.6667,4.0001814,5191,700
WINTER,2012,DEZ,NO HOLIDAY,SUN,NO WORKING DAY,MISTY,8.3325,82.3333,8.333393000000001,4649,701
WINTER,2012,DEZ,NO HOLIDAY,MON,WORKING DAY,GOOD,13.267500000000002,76.75,5.5422936,6234,702
WINTER,2012,DEZ,NO HOLIDAY,TUE,WORKING DAY,GOOD,14.364151,73.375,11.666643,6606,703
WINTER,2012,DEZ,NO HOLIDAY,WED,WORKING DAY,GOOD,12.601651,48.5,21.709407,5729,704
WINTER,2012,DEZ,NO HOLIDAY,THU,WORKING DAY,GOOD,4.024151,50.875,11.708518,5375,705
WINTER,2012,DEZ,NO HOLIDAY,FRI,WORKING DAY,MISTY,7.0791509999999995,76.4167,8.7502,5008,706
WINTER,2012,DEZ,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,9.938348999999999,91.125,6.792393,5582,707
WINTER,2012,DEZ,NO HOLIDAY,SUN,NO WORKING DAY,MISTY,10.055848999999998,90.5417,10.584325,3228,708
WINTER,2012,DEZ,NO HOLIDAY,MON,WORKING DAY,MISTY,12.484151,92.5,12.750636,5170,709
WINTER,2012,DEZ,NO HOLIDAY,TUE,WORKING DAY,MISTY,8.606651,59.66669999999999,19.834478999999998,5501,710
WINTER,2012,DEZ,NO HOLIDAY,WED,WORKING DAY,MISTY,5.9825,53.833299999999994,10.916779,5319,711
WINTER,2012,DEZ,NO HOLIDAY,THU,WORKING DAY,GOOD,5.904151000000001,48.5833,11.666643,5532,712
WINTER,2012,DEZ,NO HOLIDAY,FRI,WORKING DAY,GOOD,5.2383489999999995,64.29169999999999,8.792343,5611,713
WINTER,2012,DEZ,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,7.235849,65.0417,7.12545,5047,714
WINTER,2012,DEZ,NO HOLIDAY,SUN,NO WORKING DAY,MISTY,9.037499999999998,83.875,6.749714,3786,715
WINTER,2012,DEZ,NO HOLIDAY,MON,WORKING DAY,MISTY,10.486650999999998,90.7083,6.583306100000001,4585,716
WINTER,2012,DEZ,NO HOLIDAY,TUE,WORKING DAY,GOOD,11.309151,66.625,14.834067999999998,5557,717
WINTER,2012,DEZ,NO HOLIDAY,WED,WORKING DAY,GOOD,7.627500000000001,62.5417,12.334164000000001,5267,718
WINTER,2012,DEZ,NO HOLIDAY,THU,WORKING DAY,MISTY,7.510000000000002,66.79169999999999,8.875021,4128,719
SPRING,2012,DEZ,NO HOLIDAY,FRI,WORKING DAY,MISTY,7.353349,55.666700000000006,25.083661000000003,3623,720
SPRING,2012,DEZ,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,4.494150999999999,44.125,27.292182,1749,721
SPRING,2012,DEZ,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,3.554150999999999,51.5417,8.916561,1787,722
SPRING,2012,DEZ,NO HOLIDAY,MON,WORKING DAY,MISTY,2.871288,79.1304,5.1744368000000005,920,723
SPRING,2012,DEZ,HOLIDAY,TUE,NO WORKING DAY,MISTY,5.691288,73.47829999999999,11.304642,1013,724
SPRING,2012,DEZ,NO HOLIDAY,WED,WORKING DAY,RAIN/SNOW/STORM,3.4366509999999995,82.3333,21.208582,441,725
SPRING,2012,DEZ,NO HOLIDAY,THU,WORKING DAY,MISTY,3.945848999999999,65.29169999999999,23.458911,2114,726
SPRING,2012,DEZ,NO HOLIDAY,FRI,WORKING DAY,MISTY,3.9066509999999983,59,10.416557,3095,727
SPRING,2012,DEZ,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,3.9066509999999983,75.29169999999999,8.333661,1341,728
SPRING,2012,DEZ,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,4.024151,48.3333,23.500518,1796,729
SPRING,2012,DEZ,NO HOLIDAY,MON,WORKING DAY,MISTY,2.144150999999999,57.75,10.374682,2729,730
